value,radW/m2
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654433109233875339-sample.jpg,214.66
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654434011859672446-sample.jpg,273.53
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654434914999913051-sample.jpg,352.73
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654435818381097987-sample.jpg,468.84
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654436721505121071-sample.jpg,680.8
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654437625351301644-sample.jpg,420.98
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654438528950511341-sample.jpg,538.62
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654439401315786292-sample.jpg,789.06
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654440305117287958-sample.jpg,838.87
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654441208818848118-sample.jpg,780.02
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654442112410049855-sample.jpg,770.63
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654443015569837601-sample.jpg,836.03
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654443919114244443-sample.jpg,860.2
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654444822189734357-sample.jpg,651.08
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654445725375022871-sample.jpg,852.03
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654446628517148973-sample.jpg,874.55
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654447500348715176-sample.jpg,876.35
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654448403198450032-sample.jpg,864.39
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654449306453167381-sample.jpg,791.85
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654450209749675237-sample.jpg,758.66
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654451113135242324-sample.jpg,933.52
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654452016599781643-sample.jpg,952.37
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654452919570863137-sample.jpg,955.95
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654453822946759329-sample.jpg,934.73
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654454725966643448-sample.jpg,454.61
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654455629082884100-sample.jpg,515.49
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654456500870386923-sample.jpg,322.43
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654457403855323048-sample.jpg,194.39
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654458306846661220-sample.jpg,251.01
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654459209726212687-sample.jpg,351.62
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654460112628683454-sample.jpg,203.29
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654461015699592514-sample.jpg,388.11
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654461918967344542-sample.jpg,207.4
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654462821833380821-sample.jpg,261.01
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654463725352571454-sample.jpg,248.62
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654464628866331999-sample.jpg,227.57
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654465501059844576-sample.jpg,224.18
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654466404384536457-sample.jpg,171.5
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654467307677858566-sample.jpg,144.38
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654468211407296103-sample.jpg,161.0
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654469114910520612-sample.jpg,113.51
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654470018108580092-sample.jpg,101.3
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654470921243430083-sample.jpg,93.39
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654471825544875106-sample.jpg,77.41
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654472728676955240-sample.jpg,49.17
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654473600830816811-sample.jpg,13.98
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654474504080743059-sample.jpg,4.11
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654475407060840546-sample.jpg,0.94
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654513211320372042-sample.jpg,26.57
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654514114756066137-sample.jpg,24.73
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654515018194818712-sample.jpg,29.16
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654515922092215014-sample.jpg,48.52
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654516825200730968-sample.jpg,40.21
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654517728870065061-sample.jpg,35.64
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654518601661822524-sample.jpg,44.28
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654519505234466458-sample.jpg,44.68
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654520409036259065-sample.jpg,49.28
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654521312350354152-sample.jpg,84.31
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654522215915576068-sample.jpg,106.62
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654523119236345220-sample.jpg,105.58
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654524022605200679-sample.jpg,113.72
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654524925595325562-sample.jpg,93.17
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654525829190314112-sample.jpg,77.33
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654526700881351667-sample.jpg,84.23
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654528506540454743-sample.jpg,105.97
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654529409700408027-sample.jpg,135.48
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654530312956758130-sample.jpg,162.72
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654531215150418185-sample.jpg,137.16
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654532118023557079-sample.jpg,144.09
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654533020828721884-sample.jpg,71.33
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654533924391006449-sample.jpg,34.98
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654534827481663378-sample.jpg,27.14
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654535731183336287-sample.jpg,41.89
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654536603708769009-sample.jpg,100.77
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654537506366568791-sample.jpg,111.5
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654538409334414734-sample.jpg,276.13
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654539313043359113-sample.jpg,300.77
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654540216800381746-sample.jpg,897.24
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654541120489921971-sample.jpg,883.86
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654542024582815272-sample.jpg,754.5
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654542928109126204-sample.jpg,688.9
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654543800831246041-sample.jpg,376.59
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654544705015727899-sample.jpg,297.3
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654545608911547619-sample.jpg,274.39
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654546512705957985-sample.jpg,376.71
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654547415905545456-sample.jpg,356.87
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654549222821235094-sample.jpg,208.64
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654550126807049970-sample.jpg,150.77
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654551030594307342-sample.jpg,108.83
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654551903171192264-sample.jpg,115.01
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654552807061223309-sample.jpg,88.81
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654553710518937103-sample.jpg,71.14
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654554614675055548-sample.jpg,39.88
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654555518685876874-sample.jpg,34.04
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654556422759840577-sample.jpg,24.57
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654557326525007039-sample.jpg,16.15
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654558230572120845-sample.jpg,13.54
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654559102889970447-sample.jpg,4.45
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654560006058525061-sample.jpg,0.85
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654560909862819443-sample.jpg,0.82
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654561813371971599-sample.jpg,0.52
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654599620333484655-sample.jpg,102.82
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654600523596104353-sample.jpg,126.43
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654601427337975436-sample.jpg,72.01
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654602330793905014-sample.jpg,54.13
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654603203108230425-sample.jpg,66.6
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654604106754746141-sample.jpg,111.16
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654605010653864532-sample.jpg,282.71
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654605913617365766-sample.jpg,381.37
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654606816566182028-sample.jpg,203.64
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654607720926171115-sample.jpg,282.18
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654608625205428607-sample.jpg,328.48
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654609528858746163-sample.jpg,296.45
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654610401688306744-sample.jpg,332.05
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654611305057801241-sample.jpg,335.38
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654612208924301518-sample.jpg,358.73
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654613112488137101-sample.jpg,405.83
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654614016809744372-sample.jpg,472.39
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654614920355045533-sample.jpg,551.82
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654615823331132007-sample.jpg,615.71
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654616726762002156-sample.jpg,802.48
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654617630322843995-sample.jpg,595.5
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654618502933064771-sample.jpg,827.15
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654620309873392563-sample.jpg,964.87
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654621213372479281-sample.jpg,961.39
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654622117164146664-sample.jpg,866.49
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654623020822906610-sample.jpg,929.14
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654623923793824488-sample.jpg,926.03
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654624826706437926-sample.jpg,954.94
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654625730495861064-sample.jpg,934.88
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654636957429894751-sample.jpg,516.64
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654637430252048889-sample.jpg,471.54
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654638303644305774-sample.jpg,421.97
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654639208350650593-sample.jpg,364.61
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654640112953766235-sample.jpg,323.16
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654641017498265992-sample.jpg,277.0
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654641920912864902-sample.jpg,227.04
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654642824685285487-sample.jpg,171.64
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654643728750379527-sample.jpg,133.54
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654644601448949743-sample.jpg,94.28
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654645505761271851-sample.jpg,56.37
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654646409816270682-sample.jpg,30.28
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1654647313934916439-sample.jpg,11.47
